rep_id,territory_id,doctor_id,doctor_specialty,month,monthly_call_count,rx_volume,_true_vmax,_true_km,_true_territory_re
R087,T18,DR0537,Endocrinologist,3,7,20.6,52.5,4.0,-7.671060806631991
R087,T18,DR0537,Endocrinologist,4,3,15.6,52.5,4.0,-7.671060806631991
R087,T18,DR0537,Endocrinologist,5,8,34.8,52.5,4.0,-7.671060806631991
R087,T18,DR0537,Endocrinologist,6,6,21.4,52.5,4.0,-7.671060806631991
R087,T18,DR0537,Endocrinologist,7,6,20.7,52.5,4.0,-7.671060806631991
R087,T18,DR0537,Endocrinologist,8,4,18.4,52.5,4.0,-7.671060806631991
R087,T18,DR0537,Endocrinologist,9,4,25.5,52.5,4.0,-7.671060806631991
R087,T18,DR0537,Endocrinologist,10,7,25.4,52.5,4.0,-7.671060806631991
R087,T18,DR0537,Endocrinologist,11,3,12.1,52.5,4.0,-7.671060806631991
R087,T18,DR0537,Endocrinologist,12,1,3.4,52.5,4.0,-7.671060806631991
R088,T18,DR0538,Neurologist,1,6,14.0,37.5,4.0,-7.671060806631991
R088,T18,DR0538,Neurologist,2,2,3.7,37.5,4.0,-7.671060806631991
R088,T18,DR0538,Neurologist,3,1,0.8,37.5,4.0,-7.671060806631991
R088,T18,DR0538,Neurologist,4,4,7.9,37.5,4.0,-7.671060806631991
R088,T18,DR0538,Neurologist,5,1,0.9,37.5,4.0,-7.671060806631991
R088,T18,DR0538,Neurologist,6,2,7.8,37.5,4.0,-7.671060806631991
R088,T18,DR0538,Neurologist,7,2,8.7,37.5,4.0,-7.671060806631991
R088,T18,DR0538,Neurologist,8,3,8.2,37.5,4.0,-7.671060806631991
R088,T18,DR0538,Neurologist,9,4,9.2,37.5,4.0,-7.671060806631991
R088,T18,DR0538,Neurologist,10,3,5.6,37.5,4.0,-7.671060806631991
R088,T18,DR0538,Neurologist,11,4,11.2,37.5,4.0,-7.671060806631991
R088,T18,DR0538,Neurologist,12,3,11.2,37.5,4.0,-7.671060806631991
R089,T18,DR0539,GP,1,2,1.4,25.0,4.0,-7.671060806631991
R089,T18,DR0539,GP,2,6,6.7,25.0,4.0,-7.671060806631991
R089,T18,DR0539,GP,3,6,13.5,25.0,4.0,-7.671060806631991
R089,T18,DR0539,GP,4,1,1.1,25.0,4.0,-7.671060806631991
R089,T18,DR0539,GP,5,5,9.1,25.0,4.0,-7.671060806631991
R089,T18,DR0539,GP,6,2,1.0,25.0,4.0,-7.671060806631991
R089,T18,DR0539,GP,7,3,2.2,25.0,4.0,-7.671060806631991
R089,T18,DR0539,GP,8,4,4.7,25.0,4.0,-7.671060806631991
R089,T18,DR0539,GP,9,2,1.4,25.0,4.0,-7.671060806631991
R089,T18,DR0539,GP,10,1,1.0,25.0,4.0,-7.671060806631991
R089,T18,DR0539,GP,11,1,0.8,25.0,4.0,-7.671060806631991
R089,T18,DR0539,GP,12,3,3.1,25.0,4.0,-7.671060806631991
R090,T18,DR0540,Cardiologist,1,5,15.9,45.0,4.0,-7.671060806631991
R090,T18,DR0540,Cardiologist,2,7,23.5,45.0,4.0,-7.671060806631991
R090,T18,DR0540,Cardiologist,3,3,8.5,45.0,4.0,-7.671060806631991
R090,T18,DR0540,Cardiologist,4,6,24.4,45.0,4.0,-7.671060806631991
R090,T18,DR0540,Cardiologist,5,4,19.6,45.0,4.0,-7.671060806631991
R090,T18,DR0540,Cardiologist,6,3,8.5,45.0,4.0,-7.671060806631991
R090,T18,DR0540,Cardiologist,7,3,12.5,45.0,4.0,-7.671060806631991
R090,T18,DR0540,Cardiologist,8,1,1.6,45.0,4.0,-7.671060806631991
R090,T18,DR0540,Cardiologist,9,9,21.4,45.0,4.0,-7.671060806631991
R090,T18,DR0540,Cardiologist,10,6,22.0,45.0,4.0,-7.671060806631991
R090,T18,DR0540,Cardiologist,11,7,30.3,45.0,4.0,-7.671060806631991
R090,T18,DR0540,Cardiologist,12,9,15.1,45.0,4.0,-7.671060806631991
R091,T19,DR0541,GP,1,2,9.2,25.0,4.0,7.02760241045818
R091,T19,DR0541,GP,2,3,20.9,25.0,4.0,7.02760241045818
R091,T19,DR0541,GP,3,3,20.3,25.0,4.0,7.02760241045818
R091,T19,DR0541,GP,4,2,20.3,25.0,4.0,7.02760241045818
R091,T19,DR0541,GP,5,4,15.7,25.0,4.0,7.02760241045818
R091,T19,DR0541,GP,6,3,24.2,25.0,4.0,7.02760241045818
R091,T19,DR0541,GP,7,6,30.6,25.0,4.0,7.02760241045818
R091,T19,DR0541,GP,8,4,11.3,25.0,4.0,7.02760241045818
R091,T19,DR0541,GP,9,6,25.5,25.0,4.0,7.02760241045818
R091,T19,DR0541,GP,10,5,13.5,25.0,4.0,7.02760241045818
R091,T19,DR0541,GP,11,3,24.6,25.0,4.0,7.02760241045818
R091,T19,DR0541,GP,12,7,17.2,25.0,4.0,7.02760241045818
R092,T19,DR0542,Cardiologist,1,7,29.0,45.0,4.0,7.02760241045818
R092,T19,DR0542,Cardiologist,2,4,43.3,45.0,4.0,7.02760241045818
R092,T19,DR0542,Cardiologist,3,3,19.7,45.0,4.0,7.02760241045818
R092,T19,DR0542,Cardiologist,4,2,18.2,45.0,4.0,7.02760241045818
R092,T19,DR0542,Cardiologist,5,2,20.7,45.0,4.0,7.02760241045818
R092,T19,DR0542,Cardiologist,6,4,19.3,45.0,4.0,7.02760241045818
R092,T19,DR0542,Cardiologist,7,9,35.7,45.0,4.0,7.02760241045818
R092,T19,DR0542,Cardiologist,8,3,26.5,45.0,4.0,7.02760241045818
R092,T19,DR0542,Cardiologist,9,7,20.9,45.0,4.0,7.02760241045818
R092,T19,DR0542,Cardiologist,10,4,27.3,45.0,4.0,7.02760241045818
R092,T19,DR0542,Cardiologist,11,6,40.7,45.0,4.0,7.02760241045818
R092,T19,DR0542,Cardiologist,12,2,20.4,45.0,4.0,7.02760241045818
R093,T19,DR0543,Endocrinologist,1,6,25.6,52.5,4.0,7.02760241045818
R093,T19,DR0543,Endocrinologist,2,4,24.1,52.5,4.0,7.02760241045818
R093,T19,DR0543,Endocrinologist,3,6,42.7,52.5,4.0,7.02760241045818
R093,T19,DR0543,Endocrinologist,4,7,35.6,52.5,4.0,7.02760241045818
R093,T19,DR0543,Endocrinologist,5,7,27.9,52.5,4.0,7.02760241045818
R093,T19,DR0543,Endocrinologist,6,4,55.7,52.5,4.0,7.02760241045818
R093,T19,DR0543,Endocrinologist,7,8,38.1,52.5,4.0,7.02760241045818
R093,T19,DR0543,Endocrinologist,8,5,29.1,52.5,4.0,7.02760241045818
R093,T19,DR0543,Endocrinologist,9,5,45.1,52.5,4.0,7.02760241045818
R093,T19,DR0543,Endocrinologist,10,3,37.6,52.5,4.0,7.02760241045818
R093,T19,DR0543,Endocrinologist,11,7,29.5,52.5,4.0,7.02760241045818
R093,T19,DR0543,Endocrinologist,12,7,67.0,52.5,4.0,7.02760241045818
R094,T19,DR0544,Neurologist,1,3,31.6,37.5,4.0,7.02760241045818
R094,T19,DR0544,Neurologist,2,1,14.8,37.5,4.0,7.02760241045818
R094,T19,DR0544,Neurologist,3,2,24.4,37.5,4.0,7.02760241045818
R094,T19,DR0544,Neurologist,4,5,29.6,37.5,4.0,7.02760241045818
R094,T19,DR0544,Neurologist,5,6,25.9,37.5,4.0,7.02760241045818
R094,T19,DR0544,Neurologist,6,2,32.1,37.5,4.0,7.02760241045818
R094,T19,DR0544,Neurologist,7,7,31.1,37.5,4.0,7.02760241045818
R094,T19,DR0544,Neurologist,8,7,32.3,37.5,4.0,7.02760241045818
R094,T19,DR0544,Neurologist,9,4,34.4,37.5,4.0,7.02760241045818
R094,T19,DR0544,Neurologist,10,2,29.9,37.5,4.0,7.02760241045818
R094,T19,DR0544,Neurologist,11,9,42.3,37.5,4.0,7.02760241045818
R094,T19,DR0544,Neurologist,12,4,33.3,37.5,4.0,7.02760241045818
R095,T19,DR0545,GP,1,1,10.2,25.0,4.0,7.02760241045818
R095,T19,DR0545,GP,2,4,19.4,25.0,4.0,7.02760241045818
R095,T19,DR0545,GP,3,1,14.3,25.0,4.0,7.02760241045818
R095,T19,DR0545,GP,4,2,25.1,25.0,4.0,7.02760241045818
R095,T19,DR0545,GP,5,3,14.0,25.0,4.0,7.02760241045818
R095,T19,DR0545,GP,6,3,20.5,25.0,4.0,7.02760241045818
R095,T19,DR0545,GP,7,1,10.5,25.0,4.0,7.02760241045818
R095,T19,DR0545,GP,8,6,24.9,25.0,4.0,7.02760241045818
R095,T19,DR0545,GP,9,4,31.3,25.0,4.0,7.02760241045818
R095,T19,DR0545,GP,10,1,12.8,25.0,4.0,7.02760241045818
R095,T19,DR0545,GP,11,7,23.1,25.0,4.0,7.02760241045818
R095,T19,DR0545,GP,12,4,15.0,25.0,4.0,7.02760241045818
R091,T19,DR0546,Cardiologist,1,4,42.9,45.0,4.0,7.02760241045818
R091,T19,DR0546,Cardiologist,2,6,30.0,45.0,4.0,7.02760241045818
R091,T19,DR0546,Cardiologist,3,7,41.6,45.0,4.0,7.02760241045818
R091,T19,DR0546,Cardiologist,4,6,35.2,45.0,4.0,7.02760241045818
R091,T19,DR0546,Cardiologist,5,3,17.9,45.0,4.0,7.02760241045818
R091,T19,DR0546,Cardiologist,6,5,44.2,45.0,4.0,7.02760241045818
R091,T19,DR0546,Cardiologist,7,5,30.0,45.0,4.0,7.02760241045818
R091,T19,DR0546,Cardiologist,8,7,36.2,45.0,4.0,7.02760241045818
R091,T19,DR0546,Cardiologist,9,3,29.0,45.0,4.0,7.02760241045818
R091,T19,DR0546,Cardiologist,10,2,12.8,45.0,4.0,7.02760241045818
R091,T19,DR0546,Cardiologist,11,3,33.5,45.0,4.0,7.02760241045818
R091,T19,DR0546,Cardiologist,12,9,39.1,45.0,4.0,7.02760241045818
R092,T19,DR0547,Endocrinologist,1,8,58.9,52.5,4.0,7.02760241045818
R092,T19,DR0547,Endocrinologist,2,5,38.6,52.5,4.0,7.02760241045818
R092,T19,DR0547,Endocrinologist,3,6,48.6,52.5,4.0,7.02760241045818
R092,T19,DR0547,Endocrinologist,4,7,29.9,52.5,4.0,7.02760241045818
R092,T19,DR0547,Endocrinologist,5,3,34.4,52.5,4.0,7.02760241045818
R092,T19,DR0547,Endocrinologist,6,3,27.4,52.5,4.0,7.02760241045818
R092,T19,DR0547,Endocrinologist,7,2,32.4,52.5,4.0,7.02760241045818
R092,T19,DR0547,Endocrinologist,8,8,50.3,52.5,4.0,7.02760241045818
R092,T19,DR0547,Endocrinologist,9,6,46.8,52.5,4.0,7.02760241045818
R092,T19,DR0547,Endocrinologist,10,10,52.2,52.5,4.0,7.02760241045818
R092,T19,DR0547,Endocrinologist,11,7,57.3,52.5,4.0,7.02760241045818
R092,T19,DR0547,Endocrinologist,12,5,36.4,52.5,4.0,7.02760241045818
R093,T19,DR0548,Neurologist,1,2,16.6,37.5,4.0,7.02760241045818
R093,T19,DR0548,Neurologist,2,6,53.0,37.5,4.0,7.02760241045818
R093,T19,DR0548,Neurologist,3,5,20.2,37.5,4.0,7.02760241045818
R093,T19,DR0548,Neurologist,4,5,20.0,37.5,4.0,7.02760241045818
R093,T19,DR0548,Neurologist,5,2,14.4,37.5,4.0,7.02760241045818
R093,T19,DR0548,Neurologist,6,4,36.9,37.5,4.0,7.02760241045818
R093,T19,DR0548,Neurologist,7,4,28.0,37.5,4.0,7.02760241045818
R093,T19,DR0548,Neurologist,8,2,24.3,37.5,4.0,7.02760241045818
R093,T19,DR0548,Neurologist,9,7,27.8,37.5,4.0,7.02760241045818
R093,T19,DR0548,Neurologist,10,4,32.3,37.5,4.0,7.02760241045818
R093,T19,DR0548,Neurologist,11,3,17.6,37.5,4.0,7.02760241045818
R093,T19,DR0548,Neurologist,12,6,24.1,37.5,4.0,7.02760241045818
R094,T19,DR0549,GP,1,1,13.1,25.0,4.0,7.02760241045818
R094,T19,DR0549,GP,2,3,17.2,25.0,4.0,7.02760241045818
R094,T19,DR0549,GP,3,2,23.8,25.0,4.0,7.02760241045818
R094,T19,DR0549,GP,4,6,29.7,25.0,4.0,7.02760241045818
R094,T19,DR0549,GP,5,5,24.7,25.0,4.0,7.02760241045818
R094,T19,DR0549,GP,6,8,33.3,25.0,4.0,7.02760241045818
R094,T19,DR0549,GP,7,2,17.2,25.0,4.0,7.02760241045818
R094,T19,DR0549,GP,8,3,11.9,25.0,4.0,7.02760241045818
R094,T19,DR0549,GP,9,2,10.4,25.0,4.0,7.02760241045818
R094,T19,DR0549,GP,10,3,16.4,25.0,4.0,7.02760241045818
R094,T19,DR0549,GP,11,2,15.9,25.0,4.0,7.02760241045818
R094,T19,DR0549,GP,12,4,19.1,25.0,4.0,7.02760241045818
R095,T19,DR0550,Cardiologist,1,6,27.9,45.0,4.0,7.02760241045818
R095,T19,DR0550,Cardiologist,2,5,42.8,45.0,4.0,7.02760241045818
R095,T19,DR0550,Cardiologist,3,9,42.0,45.0,4.0,7.02760241045818
R095,T19,DR0550,Cardiologist,4,5,44.0,45.0,4.0,7.02760241045818
R095,T19,DR0550,Cardiologist,5,1,17.7,45.0,4.0,7.02760241045818
R095,T19,DR0550,Cardiologist,6,9,45.5,45.0,4.0,7.02760241045818
R095,T19,DR0550,Cardiologist,7,5,26.8,45.0,4.0,7.02760241045818
R095,T19,DR0550,Cardiologist,8,3,23.3,45.0,4.0,7.02760241045818
R095,T19,DR0550,Cardiologist,9,5,60.8,45.0,4.0,7.02760241045818
R095,T19,DR0550,Cardiologist,10,5,42.6,45.0,4.0,7.02760241045818
R095,T19,DR0550,Cardiologist,11,4,21.8,45.0,4.0,7.02760241045818
R095,T19,DR0550,Cardiologist,12,4,28.3,45.0,4.0,7.02760241045818
R091,T19,DR0551,Endocrinologist,1,7,53.1,52.5,4.0,7.02760241045818
R091,T19,DR0551,Endocrinologist,2,3,32.4,52.5,4.0,7.02760241045818
R091,T19,DR0551,Endocrinologist,3,5,60.4,52.5,4.0,7.02760241045818
R091,T19,DR0551,Endocrinologist,4,6,38.5,52.5,4.0,7.02760241045818
R091,T19,DR0551,Endocrinologist,5,3,21.0,52.5,4.0,7.02760241045818
R091,T19,DR0551,Endocrinologist,6,11,46.8,52.5,4.0,7.02760241045818
R091,T19,DR0551,Endocrinologist,7,7,48.6,52.5,4.0,7.02760241045818
R091,T19,DR0551,Endocrinologist,8,8,37.4,52.5,4.0,7.02760241045818
R091,T19,DR0551,Endocrinologist,9,8,33.2,52.5,4.0,7.02760241045818
R091,T19,DR0551,Endocrinologist,10,4,23.0,52.5,4.0,7.02760241045818
R091,T19,DR0551,Endocrinologist,11,4,35.5,52.5,4.0,7.02760241045818
R091,T19,DR0551,Endocrinologist,12,2,28.2,52.5,4.0,7.02760241045818
R092,T19,DR0552,Neurologist,1,7,31.9,37.5,4.0,7.02760241045818
R092,T19,DR0552,Neurologist,2,2,14.6,37.5,4.0,7.02760241045818
R092,T19,DR0552,Neurologist,3,2,22.8,37.5,4.0,7.02760241045818
R092,T19,DR0552,Neurologist,4,3,19.8,37.5,4.0,7.02760241045818
R092,T19,DR0552,Neurologist,5,7,20.0,37.5,4.0,7.02760241045818
R092,T19,DR0552,Neurologist,6,3,23.3,37.5,4.0,7.02760241045818
R092,T19,DR0552,Neurologist,7,7,22.8,37.5,4.0,7.02760241045818
R092,T19,DR0552,Neurologist,8,3,25.7,37.5,4.0,7.02760241045818
R092,T19,DR0552,Neurologist,9,4,14.7,37.5,4.0,7.02760241045818
R092,T19,DR0552,Neurologist,10,6,52.7,37.5,4.0,7.02760241045818
R092,T19,DR0552,Neurologist,11,1,17.2,37.5,4.0,7.02760241045818
R092,T19,DR0552,Neurologist,12,4,16.3,37.5,4.0,7.02760241045818
R093,T19,DR0553,GP,1,2,15.8,25.0,4.0,7.02760241045818
R093,T19,DR0553,GP,2,3,16.4,25.0,4.0,7.02760241045818
R093,T19,DR0553,GP,3,2,16.5,25.0,4.0,7.02760241045818
R093,T19,DR0553,GP,4,1,14.4,25.0,4.0,7.02760241045818
R093,T19,DR0553,GP,5,1,13.9,25.0,4.0,7.02760241045818
R093,T19,DR0553,GP,6,1,15.7,25.0,4.0,7.02760241045818
R093,T19,DR0553,GP,7,2,19.1,25.0,4.0,7.02760241045818
R093,T19,DR0553,GP,8,2,15.4,25.0,4.0,7.02760241045818
R093,T19,DR0553,GP,9,4,26.4,25.0,4.0,7.02760241045818
R093,T19,DR0553,GP,10,5,19.2,25.0,4.0,7.02760241045818
R093,T19,DR0553,GP,11,1,10.5,25.0,4.0,7.02760241045818
R093,T19,DR0553,GP,12,2,12.6,25.0,4.0,7.02760241045818
R094,T19,DR0554,Cardiologist,1,6,36.3,45.0,4.0,7.02760241045818
R094,T19,DR0554,Cardiologist,2,7,26.4,45.0,4.0,7.02760241045818
R094,T19,DR0554,Cardiologist,3,7,37.2,45.0,4.0,7.02760241045818
R094,T19,DR0554,Cardiologist,4,8,30.5,45.0,4.0,7.02760241045818
R094,T19,DR0554,Cardiologist,5,4,30.3,45.0,4.0,7.02760241045818
R094,T19,DR0554,Cardiologist,6,3,20.3,45.0,4.0,7.02760241045818
R094,T19,DR0554,Cardiologist,7,8,29.6,45.0,4.0,7.02760241045818
R094,T19,DR0554,Cardiologist,8,7,39.5,45.0,4.0,7.02760241045818
R094,T19,DR0554,Cardiologist,9,2,12.4,45.0,4.0,7.02760241045818
R094,T19,DR0554,Cardiologist,10,5,37.6,45.0,4.0,7.02760241045818
R094,T19,DR0554,Cardiologist,11,6,26.5,45.0,4.0,7.02760241045818
R094,T19,DR0554,Cardiologist,12,2,17.5,45.0,4.0,7.02760241045818
R095,T19,DR0555,Endocrinologist,1,5,33.4,52.5,4.0,7.02760241045818
R095,T19,DR0555,Endocrinologist,2,2,19.5,52.5,4.0,7.02760241045818
R095,T19,DR0555,Endocrinologist,3,5,27.3,52.5,4.0,7.02760241045818
R095,T19,DR0555,Endocrinologist,4,5,19.2,52.5,4.0,7.02760241045818
R095,T19,DR0555,Endocrinologist,5,2,27.2,52.5,4.0,7.02760241045818
R095,T19,DR0555,Endocrinologist,6,5,32.8,52.5,4.0,7.02760241045818
R095,T19,DR0555,Endocrinologist,7,7,26.4,52.5,4.0,7.02760241045818
R095,T19,DR0555,Endocrinologist,8,4,23.5,52.5,4.0,7.02760241045818
R095,T19,DR0555,Endocrinologist,9,9,40.1,52.5,4.0,7.02760241045818
R095,T19,DR0555,Endocrinologist,10,7,28.7,52.5,4.0,7.02760241045818
R095,T19,DR0555,Endocrinologist,11,11,44.2,52.5,4.0,7.02760241045818
R095,T19,DR0555,Endocrinologist,12,10,43.7,52.5,4.0,7.02760241045818
R091,T19,DR0556,Neurologist,1,7,29.8,37.5,4.0,7.02760241045818
R091,T19,DR0556,Neurologist,2,3,16.8,37.5,4.0,7.02760241045818
R091,T19,DR0556,Neurologist,3,5,31.1,37.5,4.0,7.02760241045818
R091,T19,DR0556,Neurologist,4,2,19.6,37.5,4.0,7.02760241045818
R091,T19,DR0556,Neurologist,5,1,13.5,37.5,4.0,7.02760241045818
R091,T19,DR0556,Neurologist,6,5,22.6,37.5,4.0,7.02760241045818
R091,T19,DR0556,Neurologist,7,5,38.6,37.5,4.0,7.02760241045818
R091,T19,DR0556,Neurologist,8,1,13.1,37.5,4.0,7.02760241045818
R091,T19,DR0556,Neurologist,9,4,30.5,37.5,4.0,7.02760241045818
R091,T19,DR0556,Neurologist,10,6,33.8,37.5,4.0,7.02760241045818
R091,T19,DR0556,Neurologist,11,5,23.3,37.5,4.0,7.02760241045818
R091,T19,DR0556,Neurologist,12,6,20.7,37.5,4.0,7.02760241045818
R092,T19,DR0557,GP,1,5,24.0,25.0,4.0,7.02760241045818
R092,T19,DR0557,GP,2,6,24.7,25.0,4.0,7.02760241045818
R092,T19,DR0557,GP,3,6,18.2,25.0,4.0,7.02760241045818
R092,T19,DR0557,GP,4,6,34.3,25.0,4.0,7.02760241045818
R092,T19,DR0557,GP,5,2,18.9,25.0,4.0,7.02760241045818
R092,T19,DR0557,GP,6,2,20.6,25.0,4.0,7.02760241045818
R092,T19,DR0557,GP,7,2,11.6,25.0,4.0,7.02760241045818
R092,T19,DR0557,GP,8,5,29.2,25.0,4.0,7.02760241045818
R092,T19,DR0557,GP,9,2,13.4,25.0,4.0,7.02760241045818
R092,T19,DR0557,GP,10,5,15.6,25.0,4.0,7.02760241045818
R092,T19,DR0557,GP,11,5,20.0,25.0,4.0,7.02760241045818
R092,T19,DR0557,GP,12,3,14.5,25.0,4.0,7.02760241045818
R093,T19,DR0558,Cardiologist,1,3,27.4,45.0,4.0,7.02760241045818
R093,T19,DR0558,Cardiologist,2,5,33.5,45.0,4.0,7.02760241045818
R093,T19,DR0558,Cardiologist,3,7,40.3,45.0,4.0,7.02760241045818
R093,T19,DR0558,Cardiologist,4,3,26.9,45.0,4.0,7.02760241045818
R093,T19,DR0558,Cardiologist,5,3,30.5,45.0,4.0,7.02760241045818
R093,T19,DR0558,Cardiologist,6,9,36.7,45.0,4.0,7.02760241045818
R093,T19,DR0558,Cardiologist,7,9,39.0,45.0,4.0,7.02760241045818
R093,T19,DR0558,Cardiologist,8,1,17.7,45.0,4.0,7.02760241045818
R093,T19,DR0558,Cardiologist,9,3,30.5,45.0,4.0,7.02760241045818
R093,T19,DR0558,Cardiologist,10,7,42.6,45.0,4.0,7.02760241045818
R093,T19,DR0558,Cardiologist,11,6,39.8,45.0,4.0,7.02760241045818
R093,T19,DR0558,Cardiologist,12,4,20.3,45.0,4.0,7.02760241045818
R094,T19,DR0559,Endocrinologist,1,4,36.3,52.5,4.0,7.02760241045818
R094,T19,DR0559,Endocrinologist,2,10,37.6,52.5,4.0,7.02760241045818
R094,T19,DR0559,Endocrinologist,3,4,30.9,52.5,4.0,7.02760241045818
R094,T19,DR0559,Endocrinologist,4,3,25.1,52.5,4.0,7.02760241045818
R094,T19,DR0559,Endocrinologist,5,6,44.3,52.5,4.0,7.02760241045818
R094,T19,DR0559,Endocrinologist,6,11,37.8,52.5,4.0,7.02760241045818
R094,T19,DR0559,Endocrinologist,7,5,30.2,52.5,4.0,7.02760241045818
R094,T19,DR0559,Endocrinologist,8,2,22.5,52.5,4.0,7.02760241045818
R094,T19,DR0559,Endocrinologist,9,6,32.7,52.5,4.0,7.02760241045818
R094,T19,DR0559,Endocrinologist,10,8,55.4,52.5,4.0,7.02760241045818
R094,T19,DR0559,Endocrinologist,11,7,46.0,52.5,4.0,7.02760241045818
R094,T19,DR0559,Endocrinologist,12,7,34.4,52.5,4.0,7.02760241045818
R095,T19,DR0560,Neurologist,1,4,27.6,37.5,4.0,7.02760241045818
R095,T19,DR0560,Neurologist,2,4,31.0,37.5,4.0,7.02760241045818
R095,T19,DR0560,Neurologist,3,4,17.5,37.5,4.0,7.02760241045818
R095,T19,DR0560,Neurologist,4,3,28.5,37.5,4.0,7.02760241045818
R095,T19,DR0560,Neurologist,5,6,24.7,37.5,4.0,7.02760241045818
R095,T19,DR0560,Neurologist,6,3,29.6,37.5,4.0,7.02760241045818
R095,T19,DR0560,Neurologist,7,3,29.0,37.5,4.0,7.02760241045818
R095,T19,DR0560,Neurologist,8,2,18.2,37.5,4.0,7.02760241045818
R095,T19,DR0560,Neurologist,9,1,11.7,37.5,4.0,7.02760241045818
R095,T19,DR0560,Neurologist,10,4,18.3,37.5,4.0,7.02760241045818
R095,T19,DR0560,Neurologist,11,4,34.5,37.5,4.0,7.02760241045818
R095,T19,DR0560,Neurologist,12,5,22.5,37.5,4.0,7.02760241045818
R091,T19,DR0561,GP,1,1,12.6,25.0,4.0,7.02760241045818
R091,T19,DR0561,GP,2,2,18.8,25.0,4.0,7.02760241045818
R091,T19,DR0561,GP,3,4,22.9,25.0,4.0,7.02760241045818
R091,T19,DR0561,GP,4,5,23.5,25.0,4.0,7.02760241045818
R091,T19,DR0561,GP,5,5,18.0,25.0,4.0,7.02760241045818
R091,T19,DR0561,GP,6,8,31.0,25.0,4.0,7.02760241045818
R091,T19,DR0561,GP,7,3,21.7,25.0,4.0,7.02760241045818
R091,T19,DR0561,GP,8,4,20.3,25.0,4.0,7.02760241045818
R091,T19,DR0561,GP,9,3,13.2,25.0,4.0,7.02760241045818
R091,T19,DR0561,GP,10,3,17.5,25.0,4.0,7.02760241045818
R091,T19,DR0561,GP,11,3,12.5,25.0,4.0,7.02760241045818
R091,T19,DR0561,GP,12,1,11.7,25.0,4.0,7.02760241045818
R092,T19,DR0562,Cardiologist,1,6,25.2,45.0,4.0,7.02760241045818
R092,T19,DR0562,Cardiologist,2,7,31.3,45.0,4.0,7.02760241045818
R092,T19,DR0562,Cardiologist,3,5,33.1,45.0,4.0,7.02760241045818
R092,T19,DR0562,Cardiologist,4,6,29.6,45.0,4.0,7.02760241045818
R092,T19,DR0562,Cardiologist,5,2,29.5,45.0,4.0,7.02760241045818
R092,T19,DR0562,Cardiologist,6,2,27.8,45.0,4.0,7.02760241045818
R092,T19,DR0562,Cardiologist,7,4,34.8,45.0,4.0,7.02760241045818
R092,T19,DR0562,Cardiologist,8,2,25.2,45.0,4.0,7.02760241045818
R092,T19,DR0562,Cardiologist,9,2,20.2,45.0,4.0,7.02760241045818
R092,T19,DR0562,Cardiologist,10,6,38.9,45.0,4.0,7.02760241045818
R092,T19,DR0562,Cardiologist,11,4,27.8,45.0,4.0,7.02760241045818
R092,T19,DR0562,Cardiologist,12,3,25.0,45.0,4.0,7.02760241045818
R093,T19,DR0563,Endocrinologist,1,4,31.0,52.5,4.0,7.02760241045818
R093,T19,DR0563,Endocrinologist,2,4,37.4,52.5,4.0,7.02760241045818
R093,T19,DR0563,Endocrinologist,3,4,25.0,52.5,4.0,7.02760241045818
R093,T19,DR0563,Endocrinologist,4,5,35.4,52.5,4.0,7.02760241045818
R093,T19,DR0563,Endocrinologist,5,6,39.0,52.5,4.0,7.02760241045818
R093,T19,DR0563,Endocrinologist,6,8,46.6,52.5,4.0,7.02760241045818
R093,T19,DR0563,Endocrinologist,7,5,46.7,52.5,4.0,7.02760241045818
R093,T19,DR0563,Endocrinologist,8,5,27.5,52.5,4.0,7.02760241045818
R093,T19,DR0563,Endocrinologist,9,4,27.8,52.5,4.0,7.02760241045818
R093,T19,DR0563,Endocrinologist,10,4,45.7,52.5,4.0,7.02760241045818
R093,T19,DR0563,Endocrinologist,11,2,17.0,52.5,4.0,7.02760241045818
R093,T19,DR0563,Endocrinologist,12,5,48.2,52.5,4.0,7.02760241045818
R094,T19,DR0564,Neurologist,1,3,18.7,37.5,4.0,7.02760241045818
R094,T19,DR0564,Neurologist,2,4,14.0,37.5,4.0,7.02760241045818
R094,T19,DR0564,Neurologist,3,7,26.6,37.5,4.0,7.02760241045818
R094,T19,DR0564,Neurologist,4,5,30.1,37.5,4.0,7.02760241045818
R094,T19,DR0564,Neurologist,5,10,37.9,37.5,4.0,7.02760241045818
R094,T19,DR0564,Neurologist,6,3,31.3,37.5,4.0,7.02760241045818
R094,T19,DR0564,Neurologist,7,1,14.8,37.5,4.0,7.02760241045818
R094,T19,DR0564,Neurologist,8,8,34.3,37.5,4.0,7.02760241045818
R094,T19,DR0564,Neurologist,9,4,24.9,37.5,4.0,7.02760241045818
R094,T19,DR0564,Neurologist,10,1,13.8,37.5,4.0,7.02760241045818
R094,T19,DR0564,Neurologist,11,7,36.6,37.5,4.0,7.02760241045818
R094,T19,DR0564,Neurologist,12,5,18.3,37.5,4.0,7.02760241045818
R095,T19,DR0565,GP,1,4,22.7,25.0,4.0,7.02760241045818
R095,T19,DR0565,GP,2,4,25.8,25.0,4.0,7.02760241045818
R095,T19,DR0565,GP,3,5,18.2,25.0,4.0,7.02760241045818
R095,T19,DR0565,GP,4,3,27.9,25.0,4.0,7.02760241045818
R095,T19,DR0565,GP,5,2,11.9,25.0,4.0,7.02760241045818
